BF	No_of_unique_perms
11000100110001001101010111010100	120
11001101000000001100110100000100	60
01000100110111011111010011111111	120
11110101010101010101000100010000	60
11111111100011111110111100001010	60
10101110111011100000101010101110	60
11001111111011110000000010101010	120
10111011101010100011101100101010	120
11111111111111111110111110001010	60
10111111101111111010101000001010	120
00000000011111110000000001010101	60
11011111000001000000110000000100	120
01111111000000011111111101110111	60
10110011101000001111101111111010	60
00001010001010101010101010111011	60
01001100010011010100110001011101	120
00100010001000100010001010101011	60
10111111001000100010111100000000	60
11111111010111010101110101000100	60
00100011001011110010001000101011	120
01010100000000001111110111111101	60
10101000101000001111100010100000	120
01001111000011001111111100001100	120
11111111111011111110111111001100	60
00100011001110110011001111111111	120
01110111010101110001011100000000	120
00001010001111110000000000111011	60
00000010101011110000000000101111	120
00010101010111110000000000001111	60
01000101010011111101110111011111	120
11111000111100001000100000000000	10
00000000001100100011000000110010	120
11110011011100011111000100000000	120
10111111101111110000000000101111	120
10001100000011001010111010001100	120
11111111011100010111010100110000	120
10101011101110110010001100110011	60
00000000000000000000000000000111	10
11111111111100101111101010110000	60
11110101011100010101000001010000	120
11111111010111111111111100000001	60
01010001111101010101000111110001	120
00110011000000110011111100001011	120
00100011001000111011111100111111	120
00010111111111110001000100010011	120
01001100010011000100010000000100	120
11111010100000001111101010001000	120
11110000010100001111010011110000	60
10100000101000001110101011111111	120
00000001000000010101010111111111	60
00111011001010111111111100111111	60
10110011111110110011001011111011	60
00100011101011110010101111111111	120
00000000000001000000110011011111	120
01010101111111110000000001001101	120
11001100000000001101111100001100	120
00000000101010100011101110111111	120
00000010001010100000001100101111	60
00110011001100100011001000110000	20
11011101111111110100110001001101	60
10001111100010101110111111001110	120
10111011101110111011001000110010	120
01011111000001001111111100000101	60
00100010101111111011111111111111	60
11011100111111110101000011111111	60
00000000100010001000000011101000	60
10001000100010000000100000000000	60
01111111001111110111011100010011	60
11111101111101001111010001000000	60
01001101010111110000110001011111	120
11110101011101011111010101010000	120
00100010001000110010001100101111	60
01110000011100000111000011110000	30
11101110111011111000100010001000	30
10111011101000001111111111111111	120
00000000101011100000110010101110	120
01110001010100011111000101110001	120
00100011001000101011111100111011	120
01010000010100011111000111111111	120
10111111000000111011111100000010	60
01010101111101010000000011000000	120
00110010001000101111101110110010	60
00100011000000101011101100110011	60
00000000000100010000000001110001	60
00000000101010110000001110111111	20
00000000101100100011001010111010	120
10101110111111110000110010001110	120
00000000011100010111001111111111	120
10110000111110111010000011110011	120
11110000110000001111110011101000	120
10101010101011110000001000100010	60
10101111111011111000101011101111	60
00000101010001010101110111011101	120
11111111110011100000111000001010	60
11101010111111101010101011111010	60
01011111110111110000000011001101	60
11001100111111001110110011111100	120
00000001011101110011001101111111	60
00010001011101010001000111110111	120
10100000101010001111000011111110	120
01001100010011001100110111001111	60
10101111001011111011111110101111	60
01110111001100110101000000000000	120
00111011000000001111111100000000	60
11000100000000001111111111010100	120
11111111111111111111110111110000	60
11111111000011110010111100001010	120
01111111011101110101011100000000	120
10111011000010110010101100001010	120
11000000111101010100000011010000	120
11110000100000001111111111001000	120
00010000111101010000000000010001	120
01011111010101010100010100000101	120
01010001011101110001000101110101	30
00001011111111110000001111111111	60
00000000110001001100010011111101	60
01111111000001010001111100000001	120
10001000111110001111100011111010	60
00010101111111110101111111111111	60
11111111111111111101111101000100	120
10101010101010111010101010101111	30
00000101000001110011111111111111	60
01010111111111110111011111111111	30
11101110100010001111111110101000	120
11001100111111110000010011111111	60
11111011111100001111000000000000	60
11111111001100110111001100110001	120
11111111110011001101110101001100	120
10000000101000001010000011101100	30
10111011001000001111101110101010	60
01001111010001000000111100000000	60
11011101110001001101110111011101	120
00010011000000010001111100000011	60
11010100110000001111111111001100	120
11111111111111110001111101111111	20
01000100010011000100110011011101	60
10101000111011001110101011111111	120
10001000100010001000101011101111	120
11111100101000001110110010000000	120
01110001011101110101000001010001	120
01010000110101001111010111111111	120
11111111101011111111111100001110	60
11101110111011001100110011001000	30
00000000111011001010101011101110	120
00101111001010110010111100000010	120
10001100110011111000111111111111	60
10100010001000101011101010110010	120
11101110100010001000100000001000	30
11111111010011110000110000001100	120
01010001111101010101000101010101	120
10001000111011001000000011001100	60
00001111000000000011111100010101	120
11110000010000001111010101000100	120
11011100110100001111110111110100	60
01110001011100010000000001110001	60
00010000111101110001000001010101	120
00010000000100001111010101110101	120
00011111000111110000011100000011	120
01000100110111011101110011011101	120
11110101010101011111010100010001	120
11010100110111000000000011001100	120
10001010000010001110111000001010	120
00010111000000011111111101010111	60
00110000000000001011001010110000	60
00000000010100001111010011111101	60
00001111000000001100111101001100	120
10101110100011100000000000000000	120
11111111111101011111110011110100	60
11001111000000001110111100001110	120
11111100111111111100000011101010	60
11110100010100000101000001010000	60
11111111001010101011101100100010	120
00000011101011110000111110111111	60
10110010001100001111001011110000	60
10110000000000001011101100110011	60
00000000000010000000111010101111	120
00001110000011001110111011101110	120
11111111100011101000110010001100	120
00010101000000000000000000000000	30
01010000011101110000000001010000	120
00010000000100010101000001110011	120
10101000101010001111111110101000	60
11011101000001000100010100000100	120
10101111100011101000111000001010	20
00001111000010001010111110101111	120
11101110110011001010100000000000	30
00011111001111110000000000010001	60
11101111100011111100111100000000	120
11111110110010001110101011001000	120
11011101010011000100010001000100	120
01010101010101010000000001000000	60
00010011000000110001111100010011	120
10111111101011110011111100000000	120
00000000010011110000000011111111	60
11111111010111111111111101000101	120
00001011000010111011101100101011	120
00000000010011000000110011001111	60
00100000101100100011000011110010	60
01110111011101110101011100010111	120
10000000110010001010101011111111	120
11110100111101001101010001010000	120
00100010000000100010111100100010	60
00000000111100000101000111110011	120
00001011111111110000000000110011	120
00001100010011010000010000000100	120
00001101000001010101110101001101	120
11101010111010101100000010000000	30
00001100101011100000111011101110	60
11011111110011010100110101000101	120
11100000000000001111100011101000	60
11101000100000001111111111111111	5
10111111101011111010111110101010	60
11110000000100000101000000000000	120
10110010111111111010001011111011	120
00000000011100010111010101110101	120
10001010101010100000000010101010	120
00001011000000110011111100110011	120
01111111000001110011001100000011	120
10101011001000101111111100101011	60
11111111001100110111111100000011	120
11000100110101010100000001000100	120
11011111110111111100110000001100	120
00010011001111110001000100010001	60
11111010111111110010000010111010	120
11111111111111110010000000110011	60
00001011001011110011101110111111	120
11000000111111011111000011111101	120
00001011101110110000000000000000	60
01010101010100010101000101010001	60
11011111010011001100110101000100	120
00001100000010001010111110001000	60
00110010001000101111111100110011	120
00000000000010101000101010101111	60
10101110101011111000100010101111	60
